ID,StateID,Callsign,Use,Status,DigitalTone,Digital,VOIP,Location.Latitude,Location.Longitude,Location.County,Location.State,Location.Local,Frequency.Input,Frequency.Output,SquelchTone.Input,SquelchTone.Output
10213,35,NM5EM,Open,On-Air,,,,34.24440002,-105.79100037,Lincoln,NM,"Corona, Gallinas Peak",144.915,145.515,141.3,
