ID,StateID,Callsign,Use,Status,DigitalTone,Digital,VOIP,Location.Latitude,Location.Longitude,Location.County,Location.State,Location.Local,Frequency.Input,Frequency.Output,SquelchTone.Input,SquelchTone.Output
101,49,KD7IMS,Open,Other,,,,40.80469894,-111.89600372,Salt Lake,UT,"Salt Lake City, Ensign Peak",443.175,448.175,203.5,
