ID,StateID,Callsign,Use,Status,DigitalTone,Digital,VOIP,Location.Latitude,Location.Longitude,Location.County,Location.State,Location.Local,Frequency.Input,Frequency.Output,SquelchTone.Input,SquelchTone.Output
6812,49,KA7EGC,Open,On-Air,,,,40.26169968,-111.9280014,Utah,UT,"Provo, Lake Mountain",442.875,447.875,100,
