ID,StateID,Callsign,Use,Status,DigitalTone,Digital,VOIP,Location.Latitude,Location.Longitude,Location.County,Location.State,Location.Local,Frequency.Input,Frequency.Output,SquelchTone.Input,SquelchTone.Output
180,49,W7AOR,Open,On-Air,,,,37.15520096,-113.88300323,Washington,UT,"St George, Utah Hill",444.75,449.75,123,
