ID,StateID,Callsign,Use,Status,DigitalTone,Digital,VOIP,Location.Latitude,Location.Longitude,Location.County,Location.State,Location.Local,Frequency.Input,Frequency.Output,SquelchTone.Input,SquelchTone.Output
28,31,KA0RCZ,Open,On-Air,,,,40.69929886,-99.08170319,Buffalo,NE,Kearney,147.915,147.315,123,123
