ID,StateID,Callsign,Use,Status,DigitalTone,Digital,VOIP,Location.Latitude,Location.Longitude,Location.County,Location.State,Location.Local,Frequency.Input,Frequency.Output,SquelchTone.Input,SquelchTone.Output
238,4,W6PAT,Open,On-Air,,,,34.6223,-112.4577,Yavapai,AZ,Prescott,447.525,442.525,114.8,
