ID,StateID,Callsign,Use,Status,DigitalTone,Digital,VOIP,Location.Latitude,Location.Longitude,Location.County,Location.State,Location.Local,Frequency.Input,Frequency.Output,SquelchTone.Input,SquelchTone.Output
12319,4,K7MPR,Open,On-Air,,,,35.07699966,-113.88300323,Mohave,AZ,"Kingman, Hualapai Mtn",147.84,147.24,123,
