ID,StateID,Callsign,Use,Status,DigitalTone,Digital,VOIP,Location.Latitude,Location.Longitude,Location.County,Location.State,Location.Local,Frequency.Input,Frequency.Output,SquelchTone.Input,SquelchTone.Output
15,32,KD8S,Open,On-Air,,,,36.00730133,-115.00700378,Clark,NV,"Henderson, Black Mountain",146.13,146.73,131.8,
