ID,StateID,Callsign,Use,Status,DigitalTone,Digital,VOIP,Location.Latitude,Location.Longitude,Location.County,Location.State,Location.Local,Frequency.Input,Frequency.Output,SquelchTone.Input,SquelchTone.Output
188,32,W7LKO,Open,Other,,,,41.31420135,-116.22100067,Elko,NV,Tuscarora,449.5,444.5,100,
