ID,StateID,Callsign,Use,Status,DigitalTone,Digital,VOIP,Location.Latitude,Location.Longitude,Location.County,Location.State,Location.Local,Frequency.Input,Frequency.Output,SquelchTone.Input,SquelchTone.Output
1550,6,W6MTA,Private,On-Air,,,,34.20780182,-117.10800171,San Bernardino,CA,Running Springs,444.98,449.98,141.3,
