ID,StateID,Callsign,Use,Status,DigitalTone,Digital,VOIP,Location.Latitude,Location.Longitude,Location.County,Location.State,Location.Local,Frequency.Input,Frequency.Output,SquelchTone.Input,SquelchTone.Output
2734,6,KD6AFA,Open,On-Air,,,,34.35440063,-117.67900085,Los Angeles,CA,"Wrightwood, Blue Ridge",223.14,224.74,186.2,
