ID,StateID,Callsign,Use,Status,DigitalTone,Digital,VOIP,Location.Latitude,Location.Longitude,Location.County,Location.State,Location.Local,Frequency.Input,Frequency.Output,SquelchTone.Input,SquelchTone.Output
17182,16,KE7EYY,Open,On-Air,,,,42.09629822,-111.8769989,Franklin,ID,"Preston, P Hill",443.75,448.75,88.5,
