ID,StateID,Callsign,Use,Status,DigitalTone,Digital,VOIP,Location.Latitude,Location.Longitude,Location.County,Location.State,Location.Local,Frequency.Input,Frequency.Output,SquelchTone.Input,SquelchTone.Output
4354,40,W5HFZ,Open,Other,,,,36.84059906,-99.62680054,Harper,OK,Buffalo,447.075,442.075,131.8,
